year,scenario,utility_infrastructure_variant,fiscal_capture_variant,housing_stock,theoretical_housing_capacity,annual_entitlements,annual_permits,annual_completions,annual_occupied_new_units,cumulative_net_new_units,delayed_completed_units_due_to_utilities,population,households,persons_per_household,median_gross_rent_nominal,median_gross_rent_real_2024,median_home_value_nominal,median_home_value_real_2024,median_household_income_nominal,median_household_income_real_2024,per_capita_income_real_2024,rent_to_income_ratio,residual_income_after_rent,poverty_rate,homelessness_pressure_index,estimated_homelessness_cost_avoidance,employer_establishments,employment,annual_payroll,accommodation_food_sales,commercial_vitality_index,gross_new_public_revenue,net_new_public_revenue_after_service_costs,estimated_benefit_cost_avoidance,infrastructure_reinvestment_capacity,infrastructure_funding_gap,years_until_growth_fiscal_dividend_turns_positive,share_of_infrastructure_need_self_funded_by_growth,fiscal_score,fiscal_leakage_score,fiscal_alignment_score,infrastructure_execution_score,infrastructure_stress_score,legal_implementation_risk_score,delivery_risk_score
2026,D_max_high_build,util_improved,fcap_high,3705055.5916,98529.72499999999,84242.91487499999,74976.19423875,0.0,0.0,-4451.408400000073,0.0,10166887.41228489,3593903.923852,2.8289257664372585,2023.0077845702688,1973.6661312880672,870168.7465160395,848945.1185522337,90061.62616720858,90061.62616720858,48059.12137758416,0.2629754156502244,66377.63259175178,0.13326762228760491,56.178186578021915,0.0,354791.5783386695,4338059.298026604,343991553531.14746,59607831420.29824,132.16814062150382,84553889.21637183,-409333334.5413472,0.0,0.0,0.0,-1.0,0.0,47.953333327293265,80.0,69.9,74.16666666666666,17.263790765133507,34.36333333333333,11.741666666666667
2027,D_max_high_build,util_improved,fcap_high,3700609.52489008,295589.175,168485.82974999998,149952.3884775,11246.4291358125,0.0,-8897.475109919906,11246.4291358125,10165182.687674979,3589591.2391433776,2.831849648179107,2094.475725786095,1993.5521482794484,907703.3757074382,863965.1404710894,92313.45800328872,90061.91024711095,48059.24912058289,0.26562423241650907,66139.28446775756,0.13326616927046653,57.59835987711869,0.0,354732.0889482143,4337331.917448388,352532794941.2347,61085221771.4505,132.1404397197566,66629876.28837504,-434249956.23740435,0.0,0.0,0.0,-1.0,0.0,47.82875021881298,80.0,69.9,74.16666666666666,100.0,34.40333333333333,11.741666666666667
2028,D_max_high_build,util_improved,fcap_high,3702729.2104561026,591178.35,252728.744625,224928.58271625004,44985.716543250004,6363.604486013905,-6777.789543897379,49671.72868317188,10179506.771347826,3591647.3341424195,2.8342166767268075,2167.3396236490717,2012.5902977835578,946117.8001349723,878564.4318660239,94618.78259056677,90059.51941993268,48058.17372045814,0.2681680263114683,65908.43584652999,0.13327838004690096,54.81610020744809,0.0,355231.95326739666,4343443.790418244,361850347484.9704,62722658067.30723,132.37323484686894,94299785.6595616,-444223978.45234495,0.0,0.0,286362201.87062573,-1.0,0.0,47.778880107738274,80.0,69.9,74.16666666666666,57.88390156799739,34.44333333333333,11.741666666666667
2029,D_max_high_build,util_improved,fcap_high,3729213.6155270394,985297.25,336971.65949999995,299904.776955,101217.86222231251,29999.849719779842,19706.615527039394,119961.91078200002,10252985.171702128,3617337.2070612283,2.8344012694442124,2238.339502165415,2027.8251152675202,983258.024124064,890783.2409597288,96970.89874997728,90047.11945558751,48052.58519114452,0.2702352005297855,65713.21807237726,0.13334107757003993,40.17826286718902,375681445.33002,357796.1124420131,4374795.928485195,373547270895.3569,64871331517.23973,133.56869231150458,299413054.4845294,-17585766.732258454,0.0,0.0,1349993237.3900928,-1.0,0.0,49.912071166338706,80.0,69.9,74.16666666666666,47.937194970652826,34.483333333333334,11.741666666666667
2030,D_max_high_build,util_improved,fcap_high,3802526.36071111,1477945.875,421214.57437499997,374880.97119375004,168696.4370371875,75454.16747702203,93019.36071110982,210870.5462964844,10439729.805282123,3688450.5698897764,2.8303835465508485,2303.028005285361,2035.5411769562602,1016134.4901038827,898114.8258662273,99359.27622680823,90014.60036451388,48037.84870246762,0.2713614683013656,65588.10624103877,0.13350086463623406,35.9350115636638,537985807.6898596,364312.8978265021,4454477.079776336,389786604737.8461,68010401585.968445,136.61655691773478,854004049.8290662,313450752.756963,0.0,178666929.07146892,3216770607.394522,6.0,0.05261970722554579,51.56725376378481,80.0,69.9,74.16666666666666,43.48907228323624,34.52333333333333,11.741666666666667
2031,D_max_high_build,util_improved,fcap_high,3910463.3290782566,1970594.5,421214.57437499997,374880.97119375004,243672.6312759375,109125.0,200956.32907825662,342043.17757242196,10709297.841598544,3793149.429205909,2.8233261150063687,2363.4008471050797,2037.9531434671119,1046001.3565684533,901963.6915594136,101787.36375686018,89965.19788097045,48015.27027189922,0.2718322006467591,65509.760159365105,0.13373259864170453,33.56069160468597,628803546.1207615,373719.9528273074,4569497.7423421675,409729928211.11066,71967907857.21643,141.0402304432093,1668974292.601051,648260839.1107123,0.0,369508678.293106,4541116321.706894,6.0,0.07524677170280891,53.24130419555356,80.0,69.9,74.16666666666666,43.16478190002772,34.56333333333333,11.741666666666667
2032,D_max_high_build,util_improved,fcap_high,4018270.7730833627,2463243.125,421214.57437499997,374880.97119375004,307402.39637887507,109125.0,308763.7730833627,536945.573951297,10977509.146462122,3897722.649890862,2.816390526598781,2425.953866765846,2040.8706500262995,1077144.0275367587,906163.8235444123,104271.84294240465,89913.2833771615,47991.340260331206,0.27237852829358816,65422.8355768459,0.13396437299650094,33.85696954121521,617470915.0485183,383079.6622764196,4683939.507822268,430360125577.01245,76083635492.80255,145.46935795194025,2497152963.4176784,872014685.9118811,0.0,497048370.96977216,4413576629.030228,6.0,0.10121896316044743,54.36007342955941,80.0,69.9,74.16666666666666,45.24519672745852,34.60333333333333,11.741666666666667
2033,D_max_high_build,util_improved,fcap_high,4125948.848155663,2955891.75,421214.57437499997,374880.97119375004,348639.3032101876,109125.0,416441.8481556629,773084.8771614846,11240534.567720098,4002170.382710993,2.8099257848280246,2490.743247720783,2044.2689793426966,1109601.9645100606,910702.0073391024,106815.09163371533,89859.8231736945,47966.51989228639,0.2729943915502119,65328.59542158214,0.13419277582613146,34.31982601285315,599766655.008367,392258.40111428173,4796168.534075358,451545734848.6832,80328391186.08794,149.839208192987,3366327417.3285766,1114720198.3756819,0.0,635390513.0741386,4275234486.9258614,6.0,0.1293909661344816,55.57360099187841,80.0,69.9,74.16666666666666,47.639213638876775,34.64333333333333,11.741666666666667
2034,D_max_high_build,util_improved,fcap_high,4233497.709537876,3448540.375,421214.57437499997,374880.97119375004,367383.35176987504,109125.0,523990.70953787584,1027968.2289313595,11296043.104395164,4106492.778251739,2.806838593746776,2557.828421400572,2048.125761553936,1143417.1217044613,915566.5186808904,109471.34293081572,89848.22931277103,47961.116423046304,0.2735447245497779,65270.720174123795,0.1342411129384708,34.762668513766315,582827929.3484384,394195.47000661737,4819853.199192447,465087950418.4569,82845162407.16988,150.76470721538442,4229736337.566522,1725039927.194613,0.0,983272758.5009292,3927352241.4990706,6.0,0.20023372961709135,58.62519963597306,80.0,69.9,74.16666666666666,48.46966788768562,34.68333333333333,11.741666666666667
2035,D_max_high_build,util_improved,fcap_high,4340917.51228643,3941189.0,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,631410.5122864302,1290349.2001251094,11352394.737166386,4210689.9869178375,2.8039193388609935,2627.2720308250123,2052.4207113792054,1178633.9463261664,920746.955089688,112193.29164521706,89836.35062053175,47955.57317855705,0.2741545974032653,65207.30208398129,0.13429023132766008,35.22825030132027,565019425.9744996,396161.9602333809,4843897.600845484,479059462817.8977,85446139822.1113,151.70542696060537,5140486658.550724,2373294277.0491476,0.0,1352777737.918014,3557847262.081986,6.0,0.2754797480805425,61.86647138524574,80.0,69.9,74.16666666666666,49.18762868388865,34.72333333333333,11.741666666666667
2036,D_max_high_build,util_improved,fcap_high,4448208.411271687,4433837.625,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,738701.4112716867,1552730.1713188596,11409552.161348255,4314762.158933536,2.8011551331646913,2699.1399126670203,2057.1354007898494,1215299.3927212192,926234.0909385986,114982.5588852766,89824.1912275124,47949.89184810504,0.2748215650164094,65138.566418034214,0.13434010005348965,35.71527519622509,546390723.7443901,398156.5699813707,4868285.821681272,493472509471.3811,88133842680.46765,152.66079166281162,6101346657.358381,3062011325.225585,0.0,1745346455.3785834,3165278544.6214166,6.0,0.3554224676855967,65.31005662612793,80.0,69.9,74.16666666666666,49.810154656079845,34.76333333333333,11.741666666666667
2037,D_max_high_build,util_improved,fcap_high,4555370.561178161,4926486.25,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,845863.5611781608,1815111.1425126097,11467481.487746937,4418709.444342816,2.798534372450995,2773.5010953888745,2062.2530616560075,1253462.948821579,932019.7522825317,117840.80522018152,89811.75482544249,47944.07393425421,0.2755434050695286,65064.7180855704,0.13439069102845397,36.22252685203498,526988347.90966195,400178.11662702844,4893003.401686002,508339762193.629,90910884529.77716,153.63028001543253,7115209676.185267,3793827723.6538367,0.0,2162481802.4826865,2748143197.5173135,6.0,0.4403679373771539,68.96913861826918,80.0,69.9,74.16666666666666,50.379195662933284,34.803333333333335,11.741666666666667
2038,D_max_high_build,util_improved,fcap_high,4662404.116504747,5419134.875,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,952897.1165047474,2077492.1137063599,11526151.879726896,4522531.9930096045,2.796046580173306,2850.427811515259,2067.7584138038933,1293176.6736260236,938096.708368728,120769.73166779519,89799.0447169319,47938.12077431175,0.2763180949626309,64985.94375128517,0.13444197871323166,36.748851411786966,506856433.49914867,402225.52407123457,4918037.183326976,523674333642.8824,93779974761.53044,154.61341936438245,8185101846.456141,4571496950.323962,0.0,2605753261.6846585,2304871738.3153415,6.0,0.530635766666088,72.85748475161981,80.0,69.9,74.16666666666666,50.91612470968906,34.843333333333334,11.741666666666667
2039,D_max_high_build,util_improved,fcap_high,4769309.231564942,5911783.5,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,1059802.2315649418,2339873.08490011,11585535.237007799,4626229.954617993,2.7936822742371334,2929.995522465802,2073.637514703963,1334495.2447092088,944458.577293051,123771.08070222221,89786.0638581026,47932.03355868079,0.27714379166652786,64902.413681655045,0.13449393985166708,37.29314245807712,486037300.97855,404297.8117048404,4943375.176633481,539489784822.72754,96743920395.19986,155.60978065481743,9314189998.424578,5397897613.036823,0.0,3076801639.4309893,1833823360.5690107,6.0,0.6265600894857557,76.98948806518412,80.0,69.9,74.16666666666666,51.432939160253575,34.88333333333333,11.741666666666667
2040,D_max_high_build,util_improved,fcap_high,4876086.060487064,6404432.125,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,1166579.0604870636,2602254.0560938595,11645605.919240626,4729803.478672451,2.791432852195327,3012.282954659851,2079.8776276458007,1377476.0149588638,951099.7437009196,126846.63728217258,89772.81489529289,47925.81334660487,0.27801881405701884,64814.28336354328,0.13454655323934153,37.85432814777726,464571948.3475199,406394.0847623657,4969006.441250815,555800133540.1096,99805628080.44374,156.61897401870078,10505789792.586271,6276041850.411211,0.0,3577343854.73439,1333281145.2656102,6.0,0.7284905393375364,81.38020925205606,80.0,69.9,74.16666666666666,51.93686739676545,34.92333333333333,11.741666666666667
2041,D_max_high_build,util_improved,fcap_high,4982734.757214479,6897080.75,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,1273227.7572144791,2864635.0272876094,11706340.503580969,4833252.714498045,2.7892904919523733,3097.3721458426694,2086.467105772512,1422179.0779098498,958015.2867841761,129998.22990112317,89759.30019676156,47919.46107971792,0.278941627378836,64721.694927491415,0.13459979952082327,38.43136037557101,442500465.63440883,408513.52586208866,4994920.983000441,572619863745.0378,102968106301.59164,157.64064490949974,11763374106.544643,7209083873.338366,0.0,4109177807.8028684,801447192.1971316,6.0,0.8367932407387794,86.04541936669183,80.0,69.9,74.16666666666666,52.432505257712975,34.96333333333333,11.741666666666667
2042,D_max_high_build,util_improved,fcap_high,5089255.475505821,7389729.375,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,1379748.4755058214,3127015.9984813593,11767717.57142793,4936577.811240647,2.7872480655915393,3185.348500776037,2093.395289769953,1468667.3411826966,965200.917112142,133227.73166020922,89745.52188015745,47912.977593741176,0.27991082954294544,64624.77840291802,0.13465366101149492,39.02320579111118,419862378.4899974,410655.3875639219,5021109.662884651,589963935692.1359,106234467771.7716,158.67447070581284,13090581708.961256,8200328688.120797,0.0,4674187352.228854,236437647.77114582,6.0,0.9518518217597259,91.00164344060398,80.0,69.9,74.16666666666666,52.92290051991452,35.00333333333333,11.741666666666667
2043,D_max_high_build,util_improved,fcap_high,5195648.368935214,7882378.0,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,1486141.3689352144,3389396.9696751093,11829717.520274384,5039778.917867158,2.785299064348648,3276.300855596099,2100.6524173531625,1517006.6076493652,972652.9210699004,136537.0613647291,89731.48183638931,47906.36362860871,0.2809251390075147,64523.65282815136,0.13470812154052225,39.62883849306094,396696927.640419,412818.9858035926,5047564.116805872,607847796876.2654,109607932006.72337,159.72015771837215,14491226250.768143,9253241040.569365,0.0,5274347393.124537,0.0,6.0,1.0,96.26620520284683,80.0,69.9,74.16666666666666,53.41014365960516,35.04333333333333,11.741666666666667
2044,D_max_high_build,util_improved,fcap_high,5301913.590892492,8375026.625,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,1592406.5908924919,3651777.940868859,11892322.397252245,5142856.183165717,2.7834375330887826,3370.3215502739,2108.2295429786664,1567265.6640452535,980368.1118698476,139928.18464510853,89717.18175042461,47899.6198372564,0.28198338403138995,64418.42723468062,0.13476316631206914,40.247234232285805,373043290.61506796,415003.69408391,5074276.684542921,626287393704.3822,113091828070.55492,160.7774385452329,15969305602.814497,10371454618.516626,0.0,5911729132.554477,0.0,6.0,1.0,100.0,80.0,69.9,74.16666666666666,53.89570846097631,35.08333333333333,11.741666666666667
2045,D_max_high_build,util_improved,fcap_high,5408051.294583421,8867675.25,421214.57437499997,374880.97119375004,374880.97119375004,109125.0,1698544.2945834212,3914158.9120626086,11955515.751483215,5245809.7557459185,2.781658012913146,3467.5065087247117,2116.1184664485627,1619516.376827597,988343.7862618952,143403.11510314126,89702.62311945965,47892.74679326984,0.28308449312084866,64309.201522076895,0.1348187817823152,40.87736597087592,348940751.61399597,417208.9383222823,5101240.346751269,645299183874.1053,116689597487.5529,161.84606972851446,17529011568.489727,11558781548.633347,0.0,6588505482.721007,0.0,6.0,1.0,100.0,80.0,69.9,74.16666666666666,54.38065777803166,35.123333333333335,11.741666666666667
2026,D_max_high_build,util_current_drag,fcap_none,3705055.5916,98529.72499999999,84242.91487499999,74976.19423875,0.0,0.0,-4451.408400000073,0.0,10166887.41228489,3593903.923852,2.8289257664372585,2023.0077845702688,1973.6661312880672,870168.7465160395,848945.1185522337,90061.62616720858,90061.62616720858,48059.12137758416,0.2629754156502244,66377.63259175178,0.13326762228760491,56.178186578021915,0.0,354791.5783386695,4338059.298026604,343991553531.14746,59607831420.29824,132.16814062150382,84553889.21637183,-409333334.5413472,0.0,0.0,0.0,-1.0,0.0,47.953333327293265,80.0,30.0,45.0,34.73879076513351,34.36333333333333,19.03333333333333
2027,D_max_high_build,util_current_drag,fcap_none,3700609.52489008,295589.175,168485.82974999998,149952.3884775,11246.4291358125,0.0,-8897.475109919906,11246.4291358125,10165182.687674979,3589591.2391433776,2.831849648179107,2094.475725786095,1993.5521482794484,907703.3757074382,863965.1404710894,92313.45800328872,90061.91024711095,48059.24912058289,0.26562423241650907,66139.28446775756,0.13326616927046653,57.59835987711869,0.0,354732.0889482143,4337331.917448388,352532794941.2347,61085221771.4505,132.1404397197566,66629876.28837504,-434249956.23740435,0.0,0.0,0.0,-1.0,0.0,47.82875021881298,80.0,30.0,45.0,100.0,34.40333333333333,19.03333333333333
